position,variable,label,storage_type,n_valid,n_missing,n_distinct,value_labels,observed_values,sentinel_codes,min,max
11,Q101_4,Q101_4.How would you evaluate The level of safety in your home country,float64,1497,0,5,"{""1"": ""very good"", ""2"": ""Good"", ""3"": ""Bad"", ""4"": ""very bad"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
12,Q101_5,Q101_5.How would you evaluate The political situation in your home country,float64,1497,0,5,"{""1"": ""very good"", ""2"": ""Good"", ""3"": ""Bad"", ""4"": ""very bad"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
13,Q103,"Q103.In your opinion, what is the most important challenge facing your home country today?",float64,1497,0,17,"{""1"": ""Unemployment"", ""2"": ""Lack of security and safety"", ""3"": ""Negative economic conditions"", ""4"": ""Price inflation"", ""5"": ""Weakened social services"", ""6"": ""Governance and the lack of democracy"", ""7"": ""Poverty"", ""8"": ""Social Issues"", ""9"": ""Administrative and fiscal corruption"", ""10"": ""Lack of political stability"", ""11"": ""The policies of the Israeli occupation and the blockade of Gaza"", ""12"": ""Refugees"", ""13"": ""Regional / sectarian / ethnic / tribal divisions"", ""14"": ""External intervention"", ""15"": ""The issue of separation from the south"", ""16"": ""Palestinian division"", ""17"": ""American occupation"", ""9992"": ""Other"", ""9996"": ""Do not know"", ""9997"": ""Declined to answer"", ""9998"": ""There isn’t any"", ""9999"": ""Missing""}",,,1.0,9998.0
14,Q104,Q104.To what extent do you think that the government of your country is serious about overcoming this challenge?,float64,1475,22,5,"{""1"": ""Very serious"", ""2"": ""Serious to some extent"", ""3"": ""Not serious to some extent"", ""4"": ""Not serious at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
15,Q105,Q105.Would you like to emigrate to another country?,float64,1497,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
16,Q106,Q106.To which country would you like to emigrate?,float64,345,1152,11,"{""1"": ""European countries"", ""2"": ""Gulf countries"", ""3"": ""USA"", ""4"": ""Canada"", ""5"": ""Turkey"", ""6"": ""Australia"", ""7"": ""Arab countries"", ""8"": ""Other countries"", ""9"": ""Africa"", ""10"": ""Latin America"", ""9995"": ""Not Decided yet"", ""9996"": ""Do not know"", ""9997"": ""Declined to answer"", ""9999"": ""Missing""}",,,1.0,9997.0
17,Q107,Q107.What is your main motive for wanting to emigrate?,float64,345,1152,7,"{""1"": ""Improvement of economic circumstances"", ""2"": ""Lack of a stable security situation"", ""3"": ""Political reasons"", ""4"": ""Educational reasons"", ""5"": ""Family reasons"", ""6"": ""Religious reasons"", ""7"": ""For improved quality of life and freedom"", ""9992"": "" Other reasons"", ""9996"": ""Do not know"", ""9997"": ""Declined to answer"", ""9999"": ""Missing""}",,,1.0,9997.0
18,Q109,"Q109.In general, do you think that",float64,1497,0,3,"{""1"": ""You can trust the majority of people"", ""2"": ""You cannot trust the majority of people"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
19,Q110_1,Q110_1.How much do you trust  Your neighbors,float64,1497,0,5,"{""1"": ""Full trust"", ""2"": ""Somewhat trust"", ""3"": ""Do not trust very much"", ""4"": ""Do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
20,Q110_2,Q110_2.How much do you trust  The people you know personally,float64,1497,0,5,"{""1"": ""Full trust"", ""2"": ""Somewhat trust"", ""3"": ""Do not trust very much"", ""4"": ""Do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
21,Q110_3,Q110_3.How much do you trust  People you meet for the first time,float64,1497,0,5,"{""1"": ""Full trust"", ""2"": ""Somewhat trust"", ""3"": ""Do not trust very much"", ""4"": ""Do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
22,Q110_4,Q110_4.How much do you trust  People who belong to a different religion than you,float64,1497,0,5,"{""1"": ""Full trust"", ""2"": ""Somewhat trust"", ""3"": ""Do not trust very much"", ""4"": ""Do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
23,Q110_5,Q110_5.How much do you trust  People who belong to a different sect than you,float64,1497,0,5,"{""1"": ""Full trust"", ""2"": ""Somewhat trust"", ""3"": ""Do not trust very much"", ""4"": ""Do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
24,Q110_6,Q110_6.How much do you trust  People from a different nationality,float64,1497,0,5,"{""1"": ""Full trust"", ""2"": ""Somewhat trust"", ""3"": ""Do not trust very much"", ""4"": ""Do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
25,Q201_1,Q201_1.To what extent do you trust The Judiciary,float64,1497,0,6,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
26,Q201_2,Q201_2.To what extent do you trust Public Security (the Police),float64,1497,0,6,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
27,Q201_3,Q201_3.To what extent do you trust Elected representative legislature,float64,1497,0,6,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
28,Q201_4,Q201_4.To what extent do you trust The government,float64,1497,0,6,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
29,Q201_5,Q201_5.To what extent do you trust Political parties,float64,1497,0,6,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
30,Q201_6,Q201_6.To what extent do you trust The Army,float64,1497,0,6,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
31,Q201_7,Q201_7.To what extent do you trust Intelligence Services (Secret Police/ State Security),float64,0,1497,0,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,,
32,Q201_8,Q201_8.To what extent do you trust Palestinian Authority,float64,0,1497,0,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,,
33,Q201_9,Q201_9.To what extent do you trust Fatah,float64,0,1497,0,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,,
34,Q201_10,Q201_10.To what extent do you trust Hamas,float64,0,1497,0,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,,
35,Q201_11,Q201_11.To what extent do you trust Provincial Council,float64,0,1497,0,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,,
36,Q201_12,Q201_12.To what extent do you trust The President,float64,1497,0,6,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
37,Q201_13,Q201_13.To what extent do you trust Political blocs/societies,float64,0,1497,0,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,,
38,Q201_14,Q201_14.To what extent do you trust Second Chamber (House of Counselors),float64,0,1497,0,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,,
39,Q201_15,Q201_15.To what extent do you trust Egyptian media in general,float64,0,1497,0,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,,
40,Q201_16,Q201_16.To what extent do you trust The Grand Imam of al-Azhar,float64,0,1497,0,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,,
41,Q202,Q202.To what extent do you think that the principle of a fair trial is respected in your home country?,float64,1497,0,5,"{""1"": ""To a great extent"", ""2"": ""To some extent"", ""3"": ""To some extent not respected"", ""4"": ""Not respected at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
42,Q203,"Q203.With regards to the state's application of the rule of law between citizens, which of the following statements is closest to your opinion ...",float64,1497,0,4,"{""1"": ""The State applies the rule of law equally to a large extent"", ""2"": ""The State applies the rule of law, but favors some groups over others"", ""3"": ""The State completely does not apply the rule of law equally among the people"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
43,Q204,"Q204.In your opinion, how widespread is financial and administrative corruption in your home country?",float64,1497,0,6,"{""1"": ""Very widespread"", ""2"": ""Widespread, to some extent"", ""3"": ""Widespread to a limited extent"", ""4"": ""Not widespread at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
44,Q205,"Q205.In your opinion, how serious is the government in combating financial and administrative corruption in your home country?",float64,1433,64,5,"{""1"": ""Very serious"", ""2"": ""Serious to some extent"", ""3"": ""Not serious"", ""4"": ""Not serious at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
45,Q206_1,Q206_1.To what extent do the policies of the government of your country reflect the views of the citizenry within Foreign policy,float64,1497,0,6,"{""1"": ""Reflects citizens’ views to a great extent"", ""2"": ""Reflects citizens’ views to some extent"", ""3"": ""Does not reflect citizens’ views, to some extent"", ""4"": ""Does not reflect citizens’ views at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
46,Q206_2,Q206_2.To what extent do the policies of the government of your country reflect the views of the citizenry within Domestic economic policy,float64,1497,0,6,"{""1"": ""Reflects citizens’ views to a great extent"", ""2"": ""Reflects citizens’ views to some extent"", ""3"": ""Does not reflect citizens’ views, to some extent"", ""4"": ""Does not reflect citizens’ views at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
47,Q210_1,Q210_1.How would you evaluate the government’s performance in Improving public healthcare,float64,1497,0,5,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
48,Q210_2,Q210_2.How would you evaluate the government’s performance in Providing water,float64,1497,0,5,"{""0"": ""Not applicable (service not provided)"", ""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
49,Q210_3,Q210_3.How would you evaluate the government’s performance in Providing public sanitation/sewage systems,float64,1497,0,5,"{""0"": ""Not applicable (service not provided)"", ""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
50,Q210_4,Q210_4.How would you evaluate the government’s performance in Improving education in public sector schools,float64,1497,0,5,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
51,Q210_5,Q210_5.How would you evaluate the government’s performance in Improving the standard of living for the poor,float64,1497,0,5,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
52,Q210_6,Q210_6.How would you evaluate the government’s performance in Providing solutions for unemployment,float64,1497,0,5,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
53,Q210_7,Q210_7.How would you evaluate the government’s performance in Improving road quality,float64,1497,0,5,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
54,Q210_8,Q210_8.How would you evaluate the government’s performance in Combatting crime,float64,1497,0,5,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
55,Q210_9,Q210_9.How would you evaluate the government’s performance in Ensuring fairness in the provision of services across all districts in your country,float64,1497,0,6,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
56,Q210_10,Q210_10.How would you evaluate the government’s performance in Ensuring that all areas are on the electrical grid,float64,1497,0,5,"{""0"": ""Not applicable (service not provided)"", ""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
57,Q210_11,Q210_11.How would you evaluate the government’s performance in Providing solutions to price inflation,float64,1497,0,5,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
58,Q210_12,Q210_12.How would you evaluate the government’s performance in Facilitating the aspirations of the youth,float64,1497,0,5,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
59,Q210_13,Q210_13.How would you evaluate the government’s performance in Advancing the status of women,float64,1497,0,6,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
60,Q210_14,Q210_14.How would you evaluate the government’s performance in Ending sectarian politics,float64,0,1497,0,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,,
61,Q210_15,Q210_15.How would you evaluate the government’s performance in Ending conflict around mathhab,float64,0,1497,0,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,,
62,Q210_16,Q210_16.How would you evaluate the government’s performance in Eliminating terrorism,float64,0,1497,0,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,,
63,Q302,Q302.To what extent are you interested in the political affairs of your home country?,float64,1497,0,5,"{""1"": ""Very interested"", ""2"": ""Interested"", ""3"": ""Interested to a limited extent"", ""4"": ""Completely uninterested"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
