position,variable,label,storage_type,n_valid,n_missing,n_distinct,value_labels,observed_values,sentinel_codes,min,max
11,Q101_4,Q101_4.How would you evaluate The level of safety in your home country,float64,1500,0,5,"{""1"": ""very good"", ""2"": ""Good"", ""3"": ""Bad"", ""4"": ""very bad"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
12,Q101_5,Q101_5.How would you evaluate The political situation in your home country,float64,1500,0,6,"{""1"": ""very good"", ""2"": ""Good"", ""3"": ""Bad"", ""4"": ""very bad"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
13,Q103,"Q103.In your opinion, what is the most important challenge facing your home country today?",float64,1500,0,14,"{""1"": ""Unemployment"", ""2"": ""Lack of security and safety"", ""3"": ""Negative economic conditions"", ""4"": ""Price inflation"", ""5"": ""Weakened social services"", ""6"": ""Governance and the lack of democracy"", ""7"": ""Poverty"", ""8"": ""Social Issues"", ""9"": ""Administrative and fiscal corruption"", ""10"": ""Lack of political stability"", ""11"": ""The policies of the Israeli occupation and the blockade of Gaza"", ""12"": ""Refugees"", ""13"": ""Regional / sectarian / ethnic / tribal divisions"", ""14"": ""External intervention"", ""15"": ""The issue of separation from the south"", ""16"": ""Palestinian division"", ""17"": ""American occupation"", ""9992"": ""Other"", ""9996"": ""Do not know"", ""9997"": ""Declined to answer"", ""9998"": ""There isn’t any"", ""9999"": ""Missing""}",,,1.0,9998.0
14,Q104,Q104.To what extent do you think that the government of your country is serious about overcoming this challenge?,float64,1461,39,6,"{""1"": ""Very serious"", ""2"": ""Serious to some extent"", ""3"": ""Not serious to some extent"", ""4"": ""Not serious at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
15,Q105,Q105.Would you like to emigrate to another country?,float64,1500,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
16,Q106,Q106.To which country would you like to emigrate?,float64,421,1079,9,"{""1"": ""European countries"", ""2"": ""Gulf countries"", ""3"": ""USA"", ""4"": ""Canada"", ""5"": ""Turkey"", ""6"": ""Australia"", ""7"": ""Arab countries"", ""8"": ""Other countries"", ""9"": ""Africa"", ""10"": ""Latin America"", ""9995"": ""Not Decided yet"", ""9996"": ""Do not know"", ""9997"": ""Declined to answer"", ""9999"": ""Missing""}",,,1.0,9997.0
17,Q107,Q107.What is your main motive for wanting to emigrate?,float64,421,1079,8,"{""1"": ""Improvement of economic circumstances"", ""2"": ""Lack of a stable security situation"", ""3"": ""Political reasons"", ""4"": ""Educational reasons"", ""5"": ""Family reasons"", ""6"": ""Religious reasons"", ""7"": ""For improved quality of life and freedom"", ""9992"": "" Other reasons"", ""9996"": ""Do not know"", ""9997"": ""Declined to answer"", ""9999"": ""Missing""}",,,1.0,9996.0
18,Q109,"Q109.In general, do you think that",float64,1500,0,4,"{""1"": ""You can trust the majority of people"", ""2"": ""You cannot trust the majority of people"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
19,Q201_1,Q201_1.To what extent do you trust The Judiciary,float64,1500,0,6,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
20,Q201_2,Q201_2.To what extent do you trust Public Security (the Police),float64,1500,0,6,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
21,Q201_3,Q201_3.To what extent do you trust Elected representative legislature,float64,1500,0,6,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
22,Q201_4,Q201_4.To what extent do you trust The government,float64,1500,0,6,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
23,Q201_5,Q201_5.To what extent do you trust Political parties,float64,1500,0,6,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
24,Q201_6,Q201_6.To what extent do you trust The Army,float64,1500,0,6,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
25,Q201_7,Q201_7.To what extent do you trust Intelligence Services (Secret Police/ State Security),float64,0,1500,0,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,,
26,Q201_38,Q201_38.To what extent do you trust Popular Mobilization Forces,float64,0,1500,0,"{""1"": ""I trust to a great extent"", ""2"": ""I trust to some extent"", ""3"": ""I do not trust to some extent"", ""4"": ""I do not trust at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,,
27,Q202,Q202.To what extent do you think that the principle of a fair trial is respected in your home country?,float64,1500,0,5,"{""1"": ""To a great extent"", ""2"": ""To some extent"", ""3"": ""To some extent not respected"", ""4"": ""Not respected at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
28,Q203,"Q203.With regards to the state's application of the rule of law between citizens, which of the following statements is closest to your opinion ...",float64,1500,0,4,"{""1"": ""The State applies the rule of law equally to a large extent"", ""2"": ""The State applies the rule of law, but favors some groups over others"", ""3"": ""The State completely does not apply the rule of law equally among the people"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
29,Q204,"Q204.In your opinion, how widespread is financial and administrative corruption in your home country?",float64,1500,0,6,"{""1"": ""Very widespread"", ""2"": ""Widespread, to some extent"", ""3"": ""Widespread to a limited extent"", ""4"": ""Not widespread at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
30,Q206_1,Q206_1.To what extent do the policies of the government of your country reflect the views of the citizenry within Foreign policy,float64,1500,0,5,"{""1"": ""Reflects citizens’ views to a great extent"", ""2"": ""Reflects citizens’ views to some extent"", ""3"": ""Does not reflect citizens’ views, to some extent"", ""4"": ""Does not reflect citizens’ views at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
31,Q206_2,Q206_2.To what extent do the policies of the government of your country reflect the views of the citizenry within Domestic economic policy,float64,1500,0,6,"{""1"": ""Reflects citizens’ views to a great extent"", ""2"": ""Reflects citizens’ views to some extent"", ""3"": ""Does not reflect citizens’ views, to some extent"", ""4"": ""Does not reflect citizens’ views at all"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
32,Q210_1,Q210_1.How would you evaluate the government’s performance in Improving public healthcare,float64,1500,0,6,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
33,Q210_2,Q210_2.How would you evaluate the government’s performance in Providing water,float64,1500,0,6,"{""0"": ""Not applicable (service not provided)"", ""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,0.0,6.0
34,Q210_3,Q210_3.How would you evaluate the government’s performance in Providing public sanitation/sewage systems,float64,1500,0,7,"{""0"": ""Not applicable (service not provided)"", ""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,0.0,7.0
35,Q210_4,Q210_4.How would you evaluate the government’s performance in Improving education in public sector schools,float64,1500,0,6,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
36,Q210_5,Q210_5.How would you evaluate the government’s performance in Improving the standard of living for the poor,float64,1500,0,6,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
37,Q210_6,Q210_6.How would you evaluate the government’s performance in Providing solutions for unemployment,float64,1500,0,5,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
38,Q210_7,Q210_7.How would you evaluate the government’s performance in Improving road quality,float64,1500,0,5,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
39,Q210_9,Q210_9.How would you evaluate the government’s performance in Ensuring fairness in the provision of services across all districts in your country,float64,1500,0,6,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
40,Q210_10,Q210_10.How would you evaluate the government’s performance in Ensuring that all areas are on the electrical grid,float64,1500,0,6,"{""0"": ""Not applicable (service not provided)"", ""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
41,Q210_11,Q210_11.How would you evaluate the government’s performance in Providing solutions to price inflation,float64,1500,0,6,"{""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Poor"", ""4"": ""Very poor"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
42,Q217,Q217.Which of these statements is closest to your own point of view?,float64,1500,0,7,"{""1"": "" Strongly agree  (with 1)"", ""2"": "" Agree (with 1)"", ""3"": ""Strongly agree (with 2)"", ""4"": ""Agree (with 2)"", ""5"": ""Disagree with both statements"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
43,Qv217,Qv217.Which of these statements is closest to your own point of view?,float64,1500,0,4,"{""1"": ""The State provides all basic services (electricity, water and infrastructure) to all parts of the country and citizens ("", ""2"": ""Some citizens rely on parties or institutions (private) or non-governmental organizations to obtain basic services (elec"", ""5"": ""Disagree with both statements"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
44,Q218,Q218.Which of these statements is closest to your own point of view?,float64,1500,0,7,"{""1"": "" Strongly agree  (with 1)"", ""2"": "" Agree (with 1)"", ""3"": ""Strongly agree (with 2)"", ""4"": ""Agree (with 2)"", ""5"": ""Disagree with both statements"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
45,Qv218,Qv218.Which of these statements is closest to your own point of view?,float64,1500,0,4,"{""1"": ""The state maintains authority throughout all regions and territories and can enforce the law throughout your country"", ""2"": ""The state authority is weak or non-existent in some areas (albeit limited areas)  and the State can not enforce the law"", ""5"": ""Disagree with both statements"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
46,Q220,"Q220.In some countries, some individuals or parties impose semi-periodic protection rackets, demanding a payoff in exchange for protection or other services, on some people or business owners. Is such a phenomenon prevalent in your country?",float64,1500,0,6,"{""1"": ""Yes, it is widespread."", ""2"": ""Yes but it is not widespread"", ""3"": ""Yes, but it is rare"", ""4"": ""No, it is unheard of."", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
47,Q302,Q302.To what extent are you interested in the political affairs of your home country?,float64,1500,0,5,"{""1"": ""Very interested"", ""2"": ""Interested"", ""3"": ""Interested to a limited extent"", ""4"": ""Completely uninterested"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
48,Q303_1,Q303_1.Do you agree or disagree with  The legislature holds the government (executive) responsible for its policies and actions,float64,1500,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly Disagree"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
49,Q304,"Q304.In  your opinion, to what extent does the elected legislature in its present form represent all sectors of society?",float64,1500,0,6,"{""1"": ""To a large extent"", ""2"": ""To a medium extent"", ""3"": ""To a limited extent"", ""4"": ""It does not at all represent societal sectors"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
50,Q312,Q312.Do you intend to vote in the coming parliamentary elections?,float64,1500,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,6.0
51,Q313,Q313.Why did you not vote in the elections?,float64,769,731,11,"{""1"": ""There is no point in the elections"", ""2"": ""My vote has no impact"", ""3"": ""The candidates are only interested in themselves"", ""4"": ""The candidates do not make good of their promises"", ""5"": ""The results are known beforehand"", ""6"": ""I don’t want to waste my time"", ""7"": ""There are usually no differences between the candidates."", ""10"": ""I don’t understand the law"", ""11"": ""I don’t know where to vote."", ""12"": ""Illness"", ""13"": ""I was busy (work is a higher priority than elections)"", ""14"": ""I work in the security system"", ""15"": ""I didn’t have a ballot paper"", ""16"": ""I was under the voting age"", ""17"": ""I was not in the constituency at the time of the elections (I was traveling)"", ""18"": ""Personal reasons"", ""19"": ""Religious reasons"", ""9992"": ""Other"", ""9997"": ""Declined to answer"", ""9999"": ""Missing""}",,,1.0,9997.0
52,Q315,Q315.which would be the most important factor that you would take into consideration when choosing a candidate/electoral list to vote for?,float64,1500,0,16,"{""1"": ""The candidate’(s) electoral platform(s) articulates my political views"", ""2"": ""Integrity of candidate(s)"", ""3"": ""Courage of candidate"", ""4"": ""Ability to hold government accountable"", ""5"": ""Efficiency of candidate(s)"", ""6"": ""Religiosity of candidate(s)"", ""7"": ""Whoever will create job opportunities"", ""8"": ""Whoever will guarantee democracy"", ""9"": ""Whoever will improve services in my constituency"", ""10"": ""Justice"", ""11"": ""Someone who will help me solve problems I face"", ""12"": ""Someone who can guarantee justice and prevent discrimination"", ""13"": ""Defending the rights of citizens"", ""14"": ""A list that will suspend negotiations with Israel"", ""15"": ""The list which will cease security coordination with Israel"", ""16"": ""The candidate that is related to me"", ""17"": ""Whoever is loyal to the nation"", ""18"": ""Whoever works for improving the economy"", ""19"": ""Whoever will ensure security and safety"", ""20"": ""I will not participate in the elections"", ""21"": ""Whoever helps their constituency"", ""22"": ""Whoever has running candidates with extensive influence in government institutions"", ""23"": ""The most educated/cultured candidate"", ""9992"": ""Other"", ""9996"": ""Do not know"", ""9997"": ""Declined to answer"", ""9999"": ""Missing""}",,,1.0,9997.0
53,Q320,"Q320.If parliamentary elections were held tomorrow, and you had decided to vote, would you vote for:",float64,1500,0,4,"{""1"": ""Candidate/list of a particular political movement/party"", ""2"": ""Independent candidate/list of unaffiliated candidates"", ""6"": ""Do not know"", ""7"": ""Declined to answer"", ""9"": ""Missing""}",,,1.0,7.0
54,EG23_1,EG23_1.What is the most important issue for the new president to focus on?,float64,0,1500,0,"{""1"": ""Solving the political crisis (achieving political stability)"", ""2"": ""Maintaining Egyptian Sovereignty"", ""3"": ""Combatting Terrorism"", ""4"": ""Tackling Crime"", ""5"": ""Safeguarding human rights"", ""6"": ""Strengthening political plurality"", ""7"": ""Higher economic growth"", ""8"": ""Fighting corruption"", ""9996"": ""Do not know"", ""9997"": ""Declined to answer"", ""9999"": ""Missing""}",,,,
55,EG23_2,EG23_2.What is the Second most important issue for the new president to focus on?,float64,0,1500,0,"{""1"": ""Solving the political crisis (achieving political stability)"", ""2"": ""Maintaining Egyptian Sovereignty"", ""3"": ""Combatting Terrorism"", ""4"": ""Tackling Crime"", ""5"": ""Safeguarding human rights"", ""6"": ""Strengthening political plurality"", ""7"": ""Higher economic growth"", ""8"": ""Fighting corruption"", ""98"": ""No other answer"", ""9996"": ""Do not know"", ""9997"": ""Declined to answer"", ""9999"": ""Missing""}",,,,
