position,variable,label,storage_type,n_valid,n_missing,n_distinct,value_labels,observed_values,sentinel_codes,min,max
1,RESPNO,Numéro du répondant,str,1200,0,1200,,,,,
2,URBRUR,Type de milieu: Urbain ou Rural,float64,1200,0,2,"{""1"": ""Urbain"", ""2"": ""Rural""}",,,1.0,2.0
3,REGION,Région,float64,1200,0,7,"{""1580"": ""Great Tunis"", ""1581"": ""North East"", ""1582"": ""North West"", ""1583"": ""Center East"", ""1584"": ""Center West"", ""1585"": ""South East"", ""1586"": ""South West""}",,,1580.0,1586.0
4,EA_SVC_A,EA-SVC-A. Réseau électrique dans la ZD,float64,1200,0,1,"{""-1"": ""Missing"", ""0"": ""Non"", ""1"": ""Oui"", ""9"": ""Ne peut déterminer""}",,,1.0,1.0
5,EA_SVC_B,EA-SVC-B. Système d'adduction d'eau dans la ZD,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""Non"", ""1"": ""Oui"", ""9"": ""Ne peut déterminer""}",,,0.0,1.0
6,EA_SVC_C,EA-SVC-C. Système d'évacuation des eaux usées dans la ZD,float64,1200,0,3,"{""-1"": ""Missing"", ""0"": ""Non"", ""1"": ""Oui"", ""9"": ""Ne peut déterminer""}",,,0.0,9.0
7,EA_SVC_D,EA-SVC-D. Réseau GSM dans la ZD,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""Non"", ""1"": ""Oui"", ""9"": ""Ne peut déterminer""}",,,0.0,1.0
8,EA_SVC_E,EA-SVC-E. Forage ou puits foré dans la ZD,float64,1200,0,3,"{""-1"": ""Missing"", ""0"": ""Non"", ""1"": ""Oui"", ""9"": ""Ne peut déterminer""}",,,0.0,9.0
9,EA_FAC_A,EA-FAC-A. Bureau de poste dans la ZD,float64,1200,0,3,"{""-1"": ""Missing"", ""0"": ""Non"", ""1"": ""Oui"", ""9"": ""Ne peut déterminer""}",,,0.0,9.0
10,EA_FAC_B,EA-FAC-B. École dans la ZD,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""Non"", ""1"": ""Oui"", ""9"": ""Ne peut déterminer""}",,,0.0,1.0
11,EA_FAC_C,EA-FAC-C. Poste de police/gendarmerie dans la ZD,float64,1200,0,3,"{""-1"": ""Missing"", ""0"": ""Non"", ""1"": ""Oui"", ""9"": ""Ne peut déterminer""}",,,0.0,9.0
12,EA_FAC_D,EA-FAC-D. Centre de santé dans la ZD,float64,1200,0,3,"{""-1"": ""Missing"", ""0"": ""Non"", ""1"": ""Oui"", ""9"": ""Ne peut déterminer""}",,,0.0,9.0
13,EA_FAC_E,EA-FAC-E. Marché dans la ZD,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""Non"", ""1"": ""Oui"", ""9"": ""Ne peut déterminer""}",,,0.0,1.0
14,EA_FAC_F,EA-FAC-F. Banque / microfinance dans la ZD,float64,1200,0,3,"{""-1"": ""Missing"", ""0"": ""Non"", ""1"": ""Oui"", ""9"": ""Ne peut déterminer""}",,,0.0,9.0
15,EA_FAC_F2,EA-FAC-F2. Centre social/bureau gouvernemental dans la ZD,float64,1200,0,3,"{""-1"": ""Missing"", ""0"": ""Non"", ""1"": ""Oui"", ""9"": ""Ne peut déterminer""}",,,0.0,9.0
16,EA_FAC_G,EA-FAC-G. Moyen de transport payant dans la ZD,float64,1200,0,3,"{""-1"": ""Missing"", ""0"": ""Non"", ""1"": ""Oui"", ""9"": ""Ne peut déterminer""}",,,0.0,9.0
17,EA_SEC_A,EA-SEC-A. Policiers/gendarmes ou leurs véhicules dans la ZD,float64,1200,0,3,"{""-1"": ""Missing"", ""0"": ""Non"", ""1"": ""Oui"", ""9"": ""Ne peut déterminer""}",,,0.0,9.0
18,EA_SEC_B,EA-SEC-B. Militaires ou des véhicules de l'armée dans la ZD,float64,1200,0,3,"{""-1"": ""Missing"", ""0"": ""Non"", ""1"": ""Oui"", ""9"": ""Ne peut déterminer""}",,,0.0,9.0
