position,variable,label,storage_type,n_valid,n_missing,n_distinct,value_labels,observed_values,sentinel_codes,min,max
1,RESPNO,Respondent number,str,1200,0,1200,,,,,
2,URBRUR,Urban or Rural Primary Sampling Unit,float64,1200,0,2,"{""1"": ""Urban"", ""2"": ""Rural""}",,,1.0,2.0
3,REGION,Province or region,float64,1200,0,24,"{""1580"": ""Tunis"", ""1581"": ""Ariana"", ""1582"": ""Ben Arous"", ""1583"": ""Manouba"", ""1584"": ""Nabeul"", ""1585"": ""Zaghouan"", ""1586"": ""Bizerte"", ""1587"": ""Beja"", ""1588"": ""Jendouba"", ""1589"": ""Le Kef"", ""1590"": ""Siliana"", ""1591"": ""Sousse"", ""1592"": ""Monastir"", ""1593"": ""Mahdia"", ""1594"": ""Sfax"", ""1595"": ""Kairouan"", ""1596"": ""Kasserine"", ""1597"": ""Sidi Bouzid"", ""1598"": ""Gabes"", ""1599"": ""Mednine"", ""1600"": ""Tataouine"", ""1601"": ""Gafsa"", ""1602"": ""Tozeur"", ""1603"": ""Kebili""}",,,1580.0,1603.0
4,EA_SVC_A,EA-SVC-A. Electricity grid in the PSU/EA,float64,1200,0,1,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Can't determine""}",,,1.0,1.0
5,EA_SVC_B,EA-SVC-B. Piped water system in the PSU/EA,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Can't determine""}",,,0.0,1.0
6,EA_SVC_C,EA-SVC-C. Sewage system in the PSU/EA,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Can't determine""}",,,0.0,1.0
7,EA_SVC_D,EA-SVC-D. Cell phone service in the PSU/EA,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Can't determine""}",,,0.0,1.0
8,EA_FAC_A,EA-FAC-A. Post office in the PSU/EA,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Can't determine""}",,,0.0,1.0
9,EA_FAC_B,EA-FAC-B. School in the PSU/EA,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Can't determine""}",,,0.0,1.0
10,EA_FAC_C,EA-FAC-C. Police station in the PSU/EA,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Can't determine""}",,,0.0,1.0
11,EA_FAC_D,EA-FAC-D. Health Clinic in the PSU/EA,float64,1200,0,3,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Can't determine""}",,,0.0,9.0
12,EA_FAC_E,EA-FAC-E. Market stalls in the PSU/EA,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Can't determine""}",,,0.0,1.0
13,EA_SEC_A,EA-SEC-A. Police in the PSU/EA,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Don't know""}",,,0.0,1.0
14,EA_SEC_B,EA-SEC-B. Soldiers/army in the PSU/EA,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Don't know""}",,,0.0,1.0
15,EA_SEC_C,EA-SEC-C. Roadblocks by police/army in the PSU/EA,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Don't know""}",,,0.0,1.0
16,EA_SEC_D,EA-SEC-D. Roadblocks by private security in the PSU/EA,float64,1200,0,1,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Don't know""}",,,0.0,0.0
17,EA_SEC_E,EA-SEC-E. Roadblocks by local community in the PSU/EA,float64,1200,0,1,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Don't know""}",,,0.0,0.0
18,EA_ROAD,EA-ROAD. Tarred/ paved road,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes""}",,,0.0,1.0
19,NOCALL_1,Reason for Unsuccessful Call Household 1,float64,1200,0,8,"{""1"": ""Refused to be interviewed"", ""2"": ""Person selected was never at home"", ""3"": ""Household/Premises empty for the survey period"", ""4"": ""Not a citizen/Spoke only a foreign language"", ""5"": ""Deaf/Did not speak a survey language"", ""6"": ""Did not fit gender quota"", ""7"": ""No adults in household"", ""8"": ""Other"", ""997"": ""Not Applicable""}",,,1.0,997.0
20,NOCALL_2,Reason for Unsuccessful Call Household 2,float64,1200,0,8,"{""1"": ""Refused to be interviewed"", ""2"": ""Person selected was never at home"", ""3"": ""Household/Premises empty for the survey period"", ""4"": ""Not a citizen/Spoke only a foreign language"", ""5"": ""Deaf/Did not speak a survey language"", ""6"": ""Did not fit gender quota"", ""7"": ""No adults in household"", ""8"": ""Other"", ""997"": ""Not Applicable""}",,,1.0,997.0
21,NOCALL_3,Reason for Unsuccessful Call Household 3,float64,1200,0,8,"{""1"": ""Refused to be interviewed"", ""2"": ""Person selected was never at home"", ""3"": ""Household/Premises empty for the survey period"", ""4"": ""Not a citizen/Spoke only a foreign language"", ""5"": ""Deaf/Did not speak a survey language"", ""6"": ""Did not fit gender quota"", ""7"": ""No adults in household"", ""8"": ""Other"", ""997"": ""Not Applicable""}",,,1.0,997.0
22,NOCALL_4,Reason for Unsuccessful Call Household 4,float64,1200,0,8,"{""1"": ""Refused to be interviewed"", ""2"": ""Person selected was never at home"", ""3"": ""Household/Premises empty for the survey period"", ""4"": ""Not a citizen/Spoke only a foreign language"", ""5"": ""Deaf/Did not speak a survey language"", ""6"": ""Did not fit gender quota"", ""7"": ""No adults in household"", ""8"": ""Other"", ""997"": ""Not Applicable""}",,,1.0,997.0
23,NOCALL_5,Reason for Unsuccessful Call Household 5,float64,1200,0,7,"{""1"": ""Refused to be interviewed"", ""2"": ""Person selected was never at home"", ""3"": ""Household/Premises empty for the survey period"", ""4"": ""Not a citizen/Spoke only a foreign language"", ""5"": ""Deaf/Did not speak a survey language"", ""6"": ""Did not fit gender quota"", ""7"": ""No adults in household"", ""8"": ""Other"", ""997"": ""Not Applicable""}",,,1.0,997.0
24,NOCALL_6,Reason for Unsuccessful Call Household 6,float64,1200,0,8,"{""1"": ""Refused to be interviewed"", ""2"": ""Person selected was never at home"", ""3"": ""Household/Premises empty for the survey period"", ""4"": ""Not a citizen/Spoke only a foreign language"", ""5"": ""Deaf/Did not speak a survey language"", ""6"": ""Did not fit gender quota"", ""7"": ""No adults in household"", ""8"": ""Other"", ""997"": ""Not Applicable""}",,,1.0,997.0
25,NOCALL_7,Reason for Unsuccessful Call Household 7,float64,1200,0,6,"{""1"": ""Refused to be interviewed"", ""2"": ""Person selected was never at home"", ""3"": ""Household/Premises empty for the survey period"", ""4"": ""Not a citizen/Spoke only a foreign language"", ""5"": ""Deaf/Did not speak a survey language"", ""6"": ""Did not fit gender quota"", ""7"": ""No adults in household"", ""8"": ""Other"", ""997"": ""Not Applicable""}",,,1.0,997.0
26,PREVINT,"Previous interview, gender",float64,1200,0,3,"{""0"": ""First interview"", ""1"": ""Male"", ""2"": ""Female""}",,,0.0,2.0
27,THISINT,"This interview, gender",float64,1200,0,2,"{""1"": ""Male"", ""2"": ""Female""}",,,1.0,2.0
28,ADULT_CT,Number of adults in household,float64,1200,0,14,,,,1.0,14.0
29,CALLS,Number of calls,float64,1200,0,2,"{""1"": ""1"", ""2"": ""2""}",,,1.0,2.0
30,DATEINTR,Date of Interview,object,1200,0,22,,"[""2013-01-10"", ""2013-01-11"", ""2013-01-12"", ""2013-01-13"", ""2013-01-15"", ""2013-01-16"", ""2013-01-17"", ""2013-01-18"", ""2013-01-19"", ""2013-01-20"", ""2013-01-21"", ""2013-01-22"", ""2013-01-23"", ""2013-01-24"", ""2013-01-25"", ""2013-01-26"", ""2013-01-27"", ""2013-01-28"", ""2013-01-29"", ""2013-01-30"", ""2013-01-31"", ""2013-02-01""]",,,
31,STRTIME,Time interview started,object,1200,0,377,,,,,
32,Q1,Q1. Age,float64,1200,0,69,"{""-1"": ""Missing"", ""998"": ""Refused"", ""999"": ""Don't know""}",,,18.0,999.0
33,Q2,Q2. Language of respondent,float64,1200,0,2,"{""-1"": ""Missing"", ""1"": ""English"", ""2"": ""French"", ""3"": ""Portuguese"", ""4"": ""Kiswahili"", ""5"": ""Arabic"", ""9995"": ""Others"", ""9998"": ""Refused"", ""9999"": ""Don't know""}",,,5.0,9999.0
34,Q3A,Q3a. Country's present economic condition,float64,1200,0,6,"{""-1"": ""Missing"", ""1"": ""Very Bad"", ""2"": ""Fairly bad"", ""3"": ""Neither good nor bad"", ""4"": ""Fairly good"", ""5"": ""Very good"", ""9"": ""Don't know"", ""998"": ""Refused""}",,,1.0,9.0
35,Q3B,Q3b. Your present living conditions,float64,1200,0,7,"{""-1"": ""Missing"", ""1"": ""Very Bad"", ""2"": ""Fairly bad"", ""3"": ""Neither good nor bad"", ""4"": ""Fairly good"", ""5"": ""Very good"", ""9"": ""Don't know"", ""998"": ""Refused""}",,[-1],-1.0,9.0
36,Q4,Q4. Your living conditions vs. others,float64,1200,0,7,"{""-1"": ""Missing"", ""1"": ""Much Worse"", ""2"": ""Worse"", ""3"": ""Same"", ""4"": ""Better"", ""5"": ""Much Better"", ""9"": ""Don't know"", ""998"": ""Refused""}",,[-1],-1.0,9.0
37,Q5A,Q5a. Country's economic condition compared to 12 months ago,float64,1200,0,6,"{""-1"": ""Missing"", ""1"": ""Much Worse"", ""2"": ""Worse"", ""3"": ""Same"", ""4"": ""Better"", ""5"": ""Much Better"", ""9"": ""Don't know"", ""998"": ""Refused""}",,,1.0,9.0
38,Q5B,Q5b. Your living conditions compared to 12 months ago,float64,1200,0,6,"{""-1"": ""Missing"", ""1"": ""Much Worse"", ""2"": ""Worse"", ""3"": ""Same"", ""4"": ""Better"", ""5"": ""Much Better"", ""9"": ""Don't know"", ""998"": ""Refused""}",,,1.0,9.0
39,Q6A,Q6a. Country's economic condition in 12 months time,float64,1200,0,6,"{""-1"": ""Missing"", ""1"": ""Much Worse"", ""2"": ""Worse"", ""3"": ""Same"", ""4"": ""Better"", ""5"": ""Much Better"", ""9"": ""Don't know"", ""998"": ""Refused""}",,,1.0,9.0
40,Q6B,Q6b. Your living conditions in 12 months time,float64,1200,0,7,"{""-1"": ""Missing"", ""1"": ""Much Worse"", ""2"": ""Worse"", ""3"": ""Same"", ""4"": ""Better"", ""5"": ""Much Better"", ""9"": ""Don't know"", ""998"": ""Refused""}",,[-1],-1.0,9.0
41,Q7,Q7. Overall direction of the country,float64,1200,0,4,"{""-1"": ""Missing"", ""1"": ""Going in the wrong direction"", ""2"": ""Going in the right direction"", ""9"": ""Don't know"", ""998"": ""Refused""}",,[-1],-1.0,9.0
